frame_index,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw
10828,10828,21.656000,1,976
10829,10829,21.658000,1,1000
10830,10830,21.660000,1,1019
10831,10831,21.662000,1,1014
10832,10832,21.664000,1,995
10833,10833,21.666000,1,986
10834,10834,21.668000,1,991
10835,10835,21.670000,1,1001
10836,10836,21.672000,1,1010
10837,10837,21.674000,1,1011
10838,10838,21.676000,1,1000
10839,10839,21.678000,1,983
10840,10840,21.680000,1,979
10841,10841,21.682000,1,1000
10842,10842,21.684000,1,1027
10843,10843,21.686000,1,1028
10844,10844,21.688000,1,993
10845,10845,21.690000,1,960
10846,10846,21.692000,1,970
10847,10847,21.694000,1,1015
10848,10848,21.696000,1,1040
10849,10849,21.698000,1,1019
10850,10850,21.700000,1,981
10851,10851,21.702000,1,971
10852,10852,21.704000,1,992
10853,10853,21.706000,1,1012
10854,10854,21.708000,1,1009
10855,10855,21.710000,1,998
10856,10856,21.712000,1,999
10857,10857,21.714000,1,1007
10858,10858,21.716000,1,1003
10859,10859,21.718000,1,989
10860,10860,21.720000,1,984
10861,10861,21.722000,1,1000
10862,10862,21.724000,1,1015
10863,10863,21.726000,1,1009
10864,10864,21.728000,1,993
10865,10865,21.730000,1,993
10866,10866,21.732000,1,1005
10867,10867,21.734000,1,1003
10868,10868,21.736000,1,988
10869,10869,21.738000,1,989
10870,10870,21.740000,1,1011
10871,10871,21.742000,1,1018
10872,10872,21.744000,1,995
10873,10873,21.746000,1,976
10874,10874,21.748000,1,995
10875,10875,21.750000,1,1026
10876,10876,21.752000,1,1019
10877,10877,21.754000,1,980
10878,10878,21.756000,1,963
10879,10879,21.758000,1,996
10880,10880,21.760000,1,1035
10881,10881,21.762000,1,1029
10882,10882,21.764000,1,988
10883,10883,21.766000,1,966
10884,10884,21.768000,1,986
10885,10885,21.770000,1,1014
10886,10886,21.772000,1,1017
10887,10887,21.774000,1,1001
10888,10888,21.776000,1,994
10889,10889,21.778000,1,998
10890,10890,21.780000,1,1000
10891,10891,21.782000,1,994
10892,10892,21.784000,1,994
10893,10893,21.786000,1,1003
10894,10894,21.788000,1,1010
10895,10895,21.790000,1,1005
10896,10896,21.792000,1,992
10897,10897,21.794000,1,987
10898,10898,21.796000,1,997
10899,10899,21.798000,1,1011
10900,10900,21.800000,1,1011
10901,10901,21.802000,1,997
10902,10902,21.804000,1,985
10903,10903,21.806000,1,992
10904,10904,21.808000,1,1007
10905,10905,21.810000,1,1013
10906,10906,21.812000,1,1003
10907,10907,21.814000,1,991
10908,10908,21.816000,1,990
10909,10909,21.818000,1,998
10910,10910,21.820000,1,1004
10911,10911,21.822000,1,1005
10912,10912,21.824000,1,1003
10913,10913,21.826000,1,1000
10914,10914,21.828000,1,995
10915,10915,21.830000,1,991
10916,10916,21.832000,1,996
10917,10917,21.834000,1,1009
10918,10918,21.836000,1,1014
10919,10919,21.838000,1,1001
10920,10920,21.840000,1,982
10921,10921,21.842000,1,983
10922,10922,21.844000,1,1006
10923,10923,21.846000,1,1023
10924,10924,21.848000,1,1012
10925,10925,21.850000,1,986
10926,10926,21.852000,1,977
10927,10927,21.854000,1,995
10928,10928,21.856000,1,1016
10929,10929,21.858000,1,1016
10930,10930,21.860000,1,999
10931,10931,21.862000,1,985
10932,10932,21.864000,1,989
10933,10933,21.866000,1,1002
10934,10934,21.868000,1,1010
10935,10935,21.870000,1,1005
10936,10936,21.872000,1,996
10937,10937,21.874000,1,994
10938,10938,21.876000,1,999
10939,10939,21.878000,1,1003
10940,10940,21.880000,1,1001
10941,10941,21.882000,1,997
10942,10942,21.884000,1,998
10943,10943,21.886000,1,1002
10944,10944,21.888000,1,1004
10945,10945,21.890000,1,999
10946,10946,21.892000,1,993
10947,10947,21.894000,1,995
10948,10948,21.896000,1,1003
10949,10949,21.898000,1,1007
10950,10950,21.900000,1,1002
10951,10951,21.902000,1,994
10952,10952,21.904000,1,994
10953,10953,21.906000,1,1001
10954,10954,21.908000,1,1005
10955,10955,21.910000,1,1002
10956,10956,21.912000,1,997
10957,10957,21.914000,1,997
10958,10958,21.916000,1,999
10959,10959,21.918000,1,998
10960,10960,21.920000,1,997
10961,10961,21.922000,1,1002
10962,10962,21.924000,1,1009
10963,10963,21.926000,1,1006
10964,10964,21.928000,1,993
10965,10965,21.930000,1,984
10966,10966,21.932000,1,993
10967,10967,21.934000,1,1011
10968,10968,21.936000,1,1016
10969,10969,21.938000,1,1002
10970,10970,21.940000,1,987
10971,10971,21.942000,1,988
10972,10972,21.944000,1,1000
10973,10973,21.946000,1,1009
10974,10974,21.948000,1,1005
10975,10975,21.950000,1,996
10976,10976,21.952000,1,994
10977,10977,21.954000,1,1000
10978,10978,21.956000,1,1004
10979,10979,21.958000,1,1002
10980,10980,21.960000,1,995
10981,10981,21.962000,1,993
10982,10982,21.964000,1,999
10983,10983,21.966000,1,1006
10984,10984,21.968000,1,1007
10985,10985,21.970000,1,1000
10986,10986,21.972000,1,992
10987,10987,21.974000,1,992
10988,10988,21.976000,1,999
10989,10989,21.978000,1,1005
10990,10990,21.980000,1,1004
10991,10991,21.982000,1,1001
10992,10992,21.984000,1,999
10993,10993,21.986000,1,998
10994,10994,21.988000,1,996
10995,10995,21.990000,1,996
10996,10996,21.992000,1,1000
10997,10997,21.994000,1,1006
10998,10998,21.996000,1,1006
10999,10999,21.998000,1,998
11000,11000,22.000000,1,990
11001,11001,22.002000,1,993
11002,11002,22.004000,1,1003
11003,11003,22.006000,1,1010
11004,11004,22.008000,1,1004
11005,11005,22.010000,1,991
11006,11006,22.012000,1,987
11007,11007,22.014000,1,1001
11008,11008,22.016000,1,1015
11009,11009,22.018000,1,1009
11010,11010,22.020000,1,986
11011,11011,22.022000,1,977
11012,11012,22.024000,1,999
11013,11013,22.026000,1,1026
11014,11014,22.028000,1,1022
11015,11015,22.030000,1,988
11016,11016,22.032000,1,968
11017,11017,22.034000,1,986
11018,11018,22.036000,1,1017
11019,11019,22.038000,1,1022
11020,11020,22.040000,1,1001
11021,11021,22.042000,1,986
11022,11022,22.044000,1,994
11023,11023,22.046000,1,1005
11024,11024,22.048000,1,1001
11025,11025,22.050000,1,991
11026,11026,22.052000,1,994
11027,11027,22.054000,1,1008
11028,11028,22.056000,1,1014
11029,11029,22.058000,1,1003
11030,11030,22.060000,1,987
11031,11031,22.062000,1,984
11032,11032,22.064000,1,998
11033,11033,22.066000,1,1012
11034,11034,22.068000,1,1011
11035,11035,22.070000,1,998
11036,11036,22.072000,1,989
11037,11037,22.074000,1,993
11038,11038,22.076000,1,1003
11039,11039,22.078000,1,1006
11040,11040,22.080000,1,999
11041,11041,22.082000,1,994
11042,11042,22.084000,1,998
11043,11043,22.086000,1,1006
11044,11044,22.088000,1,1005
11045,11045,22.090000,1,996
11046,11046,22.092000,1,990
11047,11047,22.094000,1,997
11048,11048,22.096000,1,1007
11049,11049,22.098000,1,1007
11050,11050,22.100000,1,998
11051,11051,22.102000,1,993
11052,11052,22.104000,1,999
11053,11053,22.106000,1,1004
11054,11054,22.108000,1,1001
11055,11055,22.110000,1,994
11056,11056,22.112000,1,996
11057,11057,22.114000,1,1005
11058,11058,22.116000,1,1008
11059,11059,22.118000,1,999
11060,11060,22.120000,1,990
11061,11061,22.122000,1,993
11062,11062,22.124000,1,1003
11063,11063,22.126000,1,1008
11064,11064,22.128000,1,1003
11065,11065,22.130000,1,995
11066,11066,22.132000,1,994
11067,11067,22.134000,1,1000
11068,11068,22.136000,1,1002
11069,11069,22.138000,1,998
11070,11070,22.140000,1,996
11071,11071,22.142000,1,1002
11072,11072,22.144000,1,1007
11073,11073,22.146000,1,1001
11074,11074,22.148000,1,991
11075,11075,22.150000,1,991
11076,11076,22.152000,1,1002
11077,11077,22.154000,1,1010
11078,11078,22.156000,1,1005
11079,11079,22.158000,1,994
11080,11080,22.160000,1,992
11081,11081,22.162000,1,999
11082,11082,22.164000,1,1003
11083,11083,22.166000,1,1001
11084,11084,22.168000,1,997
11085,11085,22.170000,1,1000
11086,11086,22.172000,1,1003
11087,11087,22.174000,1,1001
11088,11088,22.176000,1,995
11089,11089,22.178000,1,995
11090,11090,22.180000,1,1003
11091,11091,22.182000,1,1006
11092,11092,22.184000,1,1000
11093,11093,22.186000,1,992
11094,11094,22.188000,1,996
11095,11095,22.190000,1,1006
11096,11096,22.192000,1,1007
11097,11097,22.194000,1,997
11098,11098,22.196000,1,990
11099,11099,22.198000,1,995
11100,11100,22.200000,1,1006
11101,11101,22.202000,1,1008
11102,11102,22.204000,1,1000
11103,11103,22.206000,1,992
11104,11104,22.208000,1,994
11105,11105,22.210000,1,1001
11106,11106,22.212000,1,1004
11107,11107,22.214000,1,1000
11108,11108,22.216000,1,998
11109,11109,22.218000,1,1000
11110,11110,22.220000,1,1001
11111,11111,22.222000,1,996
11112,11112,22.224000,1,994
11113,11113,22.226000,1,999
11114,11114,22.228000,1,1008
11115,11115,22.230000,1,1008
11116,11116,22.232000,1,996
11117,11117,22.234000,1,987
11118,11118,22.236000,1,993
11119,11119,22.238000,1,1006
11120,11120,22.240000,1,1012
11121,11121,22.242000,1,1004
11122,11122,22.244000,1,993
11123,11123,22.246000,1,991
11124,11124,22.248000,1,997
11125,11125,22.250000,1,1002
11126,11126,22.252000,1,1004
11127,11127,22.254000,1,1003
11128,11128,22.256000,1,1002
11129,11129,22.258000,1,998
11130,11130,22.260000,1,993
11131,11131,22.262000,1,993
11132,11132,22.264000,1,1000
11133,11133,22.266000,1,1008
11134,11134,22.268000,1,1007
11135,11135,22.270000,1,998
11136,11136,22.272000,1,991
11137,11137,22.274000,1,994
11138,11138,22.276000,1,1001
11139,11139,22.278000,1,1005
11140,11140,22.280000,1,1002
11141,11141,22.282000,1,999
11142,11142,22.284000,1,998
11143,11143,22.286000,1,999
11144,11144,22.288000,1,998
11145,11145,22.290000,1,997
11146,11146,22.292000,1,1000
11147,11147,22.294000,1,1005
11148,11148,22.296000,1,1005
11149,11149,22.298000,1,997
11150,11150,22.300000,1,991
11151,11151,22.302000,1,995
11152,11152,22.304000,1,1004
11153,11153,22.306000,1,1007
11154,11154,22.308000,1,1001
11155,11155,22.310000,1,994
11156,11156,22.312000,1,995
11157,11157,22.314000,1,1001
11158,11158,22.316000,1,1004
11159,11159,22.318000,1,1001
11160,11160,22.320000,1,997
11161,11161,22.322000,1,998
11162,11162,22.324000,1,1002
11163,11163,22.326000,1,1001
11164,11164,22.328000,1,997
11165,11165,22.330000,1,995
11166,11166,22.332000,1,1001
11167,11167,22.334000,1,1006
11168,11168,22.336000,1,1003
11169,11169,22.338000,1,994
11170,11170,22.340000,1,992
11171,11171,22.342000,1,1000
11172,11172,22.344000,1,1008
11173,11173,22.346000,1,1005
11174,11174,22.348000,1,995
11175,11175,22.350000,1,992
11176,11176,22.352000,1,999
11177,11177,22.354000,1,1005
11178,11178,22.356000,1,1004
11179,11179,22.358000,1,997
11180,11180,22.360000,1,994
11181,11181,22.362000,1,999
11182,11182,22.364000,1,1005
11183,11183,22.366000,1,1003
11184,11184,22.368000,1,995
11185,11185,22.370000,1,992
11186,11186,22.372000,1,999
11187,11187,22.374000,1,1007
11188,11188,22.376000,1,1006
11189,11189,22.378000,1,998
11190,11190,22.380000,1,992
11191,11191,22.382000,1,995
11192,11192,22.384000,1,1002
11193,11193,22.386000,1,1005
11194,11194,22.388000,1,1001
11195,11195,22.390000,1,998
11196,11196,22.392000,1,998
11197,11197,22.394000,1,999
11198,11198,22.396000,1,998
11199,11199,22.398000,1,997
11200,11200,22.400000,0,1000
11201,11201,22.402000,0,1006
11202,11202,22.404000,0,1006
11203,11203,22.406000,0,996
11204,11204,22.408000,0,988
11205,11205,22.410000,0,993
11206,11206,22.412000,0,1007
11207,11207,22.414000,0,1013
11208,11208,22.416000,0,1002
11209,11209,22.418000,0,990
11210,11210,22.420000,0,989
11211,11211,22.422000,0,1000
11212,11212,22.424000,0,1007
11213,11213,22.426000,0,1004
11214,11214,22.428000,0,998
11215,11215,22.430000,0,998
11216,11216,22.432000,0,1000
11217,11217,22.434000,0,998
11218,11218,22.436000,0,996
11219,11219,22.438000,0,999
11220,11220,22.440000,0,1005
11221,11221,22.442000,0,1006
11222,11222,22.444000,0,998
11223,11223,22.446000,0,992
11224,11224,22.448000,0,995
11225,11225,22.450000,0,1004
11226,11226,22.452000,0,1006
11227,11227,22.454000,0,1000
11228,11228,22.456000,0,995
11229,11229,22.458000,0,996
11230,11230,22.460000,0,1001
11231,11231,22.462000,0,1002
11232,11232,22.464000,0,999
11233,11233,22.466000,0,997
11234,11234,22.468000,0,999
11235,11235,22.470000,0,1002
11236,11236,22.472000,0,1001
11237,11237,22.474000,0,997
11238,11238,22.476000,0,996
11239,11239,22.478000,0,1001
11240,11240,22.480000,0,1004
11241,11241,22.482000,0,1000
11242,11242,22.484000,0,995
11243,11243,22.486000,0,997
11244,11244,22.488000,0,1003
11245,11245,22.490000,0,1004
11246,11246,22.492000,0,998
11247,11247,22.494000,0,994
11248,11248,22.496000,0,997
11249,11249,22.498000,0,1004
11250,11250,22.500000,0,1005
11251,11251,22.502000,0,1000
11252,11252,22.504000,0,994
11253,11253,22.506000,0,996
11254,11254,22.508000,0,1001
11255,11255,22.510000,0,1003
11256,11256,22.512000,0,1000
11257,11257,22.514000,0,998
11258,11258,22.516000,0,999
11259,11259,22.518000,0,1001
11260,11260,22.520000,0,999
11261,11261,22.522000,0,997
11262,11262,22.524000,0,998
11263,11263,22.526000,0,1002
11264,11264,22.528000,0,1004
11265,11265,22.530000,0,1000
11266,11266,22.532000,0,995
11267,11267,22.534000,0,996
11268,11268,22.536000,0,1001
11269,11269,22.538000,0,1004
11270,11270,22.540000,0,1002
11271,11271,22.542000,0,996
11272,11272,22.544000,0,996
11273,11273,22.546000,0,1000
11274,11274,22.548000,0,1003
11275,11275,22.550000,0,1000
11276,11276,22.552000,0,997
11277,11277,22.554000,0,999
11278,11278,22.556000,0,1002
11279,11279,22.558000,0,1001
11280,11280,22.560000,0,998
11281,11281,22.562000,0,997
11282,11282,22.564000,0,999
11283,11283,22.566000,0,1003
11284,11284,22.568000,0,1002
11285,11285,22.570000,0,997
11286,11286,22.572000,0,996
11287,11287,22.574000,0,1000
11288,11288,22.576000,0,1004
11289,11289,22.578000,0,1003
11290,11290,22.580000,0,996
11291,11291,22.582000,0,993
11292,11292,22.584000,0,998
11293,11293,22.586000,0,1006
11294,11294,22.588000,0,1006
11295,11295,22.590000,0,998
11296,11296,22.592000,0,991
11297,11297,22.594000,0,994
11298,11298,22.596000,0,1003
11299,11299,22.598000,0,1007
11300,11300,22.600000,0,1002
11301,11301,22.602000,0,996
11302,11302,22.604000,0,996
11303,11303,22.606000,0,1000
11304,11304,22.608000,0,1001
11305,11305,22.610000,0,998
11306,11306,22.612000,0,998
11307,11307,22.614000,0,1003
11308,11308,22.616000,0,1005
11309,11309,22.618000,0,999
11310,11310,22.620000,0,992
11311,11311,22.622000,0,994
11312,11312,22.624000,0,1003
11313,11313,22.626000,0,1009
11314,11314,22.628000,0,1003
11315,11315,22.630000,0,993
11316,11316,22.632000,0,991
11317,11317,22.634000,0,1000
11318,11318,22.636000,0,1007
11319,11319,22.638000,0,1004
11320,11320,22.640000,0,996
11321,11321,22.642000,0,993
11322,11322,22.644000,0,998
11323,11323,22.646000,0,1004
11324,11324,22.648000,0,1004
11325,11325,22.650000,0,999
11326,11326,22.652000,0,995
11327,11327,22.654000,0,997
11328,11328,22.656000,0,1002
11329,11329,22.658000,0,1002
11330,11330,22.660000,0,999
11331,11331,22.662000,0,997
11332,11332,22.664000,0,1000
11333,11333,22.666000,0,1002
11334,11334,22.668000,0,1000
11335,11335,22.670000,0,997
11336,11336,22.672000,0,997
11337,11337,22.674000,0,1000
11338,11338,22.676000,0,1002
11339,11339,22.678000,0,1001
11340,11340,22.680000,0,998
11341,11341,22.682000,0,997
11342,11342,22.684000,0,999
11343,11343,22.686000,0,1002
11344,11344,22.688000,0,1001
11345,11345,22.690000,0,998
11346,11346,22.692000,0,997
11347,11347,22.694000,0,999
11348,11348,22.696000,0,1003
11349,11349,22.698000,0,1002
11350,11350,22.700000,0,998
11351,11351,22.702000,0,995
11352,11352,22.704000,0,998
11353,11353,22.706000,0,1002
11354,11354,22.708000,0,1004
11355,11355,22.710000,0,1001
11356,11356,22.712000,0,995
11357,11357,22.714000,0,994
11358,11358,22.716000,0,1000
11359,11359,22.718000,0,1006
11360,11360,22.720000,0,1004
11361,11361,22.722000,0,996
11362,11362,22.724000,0,993
11363,11363,22.726000,0,997
11364,11364,22.728000,0,1004
11365,11365,22.730000,0,1004
11366,11366,22.732000,0,998
11367,11367,22.734000,0,997
11368,11368,22.736000,0,1000
11369,11369,22.738000,0,1002
11370,11370,22.740000,0,998
11371,11371,22.742000,0,994
11372,11372,22.744000,0,998
11373,11373,22.746000,0,1006
11374,11374,22.748000,0,1006
11375,11375,22.750000,0,998
11376,11376,22.752000,0,991
11377,11377,22.754000,0,994
11378,11378,22.756000,0,1004
11379,11379,22.758000,0,1009
11380,11380,22.760000,0,1003
11381,11381,22.762000,0,993
11382,11382,22.764000,0,991
11383,11383,22.766000,0,999
11384,11384,22.768000,0,1006
11385,11385,22.770000,0,1004
11386,11386,22.772000,0,997
11387,11387,22.774000,0,995
11388,11388,22.776000,0,1000
11389,11389,22.778000,0,1003
11390,11390,22.780000,0,1000
11391,11391,22.782000,0,996
11392,11392,22.784000,0,997
11393,11393,22.786000,0,1002
11394,11394,22.788000,0,1004
11395,11395,22.790000,0,1000
11396,11396,22.792000,0,994
11397,11397,22.794000,0,996
11398,11398,22.796000,0,1003
11399,11399,22.798000,0,1005
11400,11400,22.800000,0,999
11401,11401,22.802000,0,994
11402,11402,22.804000,0,997
11403,11403,22.806000,0,1004
11404,11404,22.808000,0,1004
11405,11405,22.810000,0,998
11406,11406,22.812000,0,995
11407,11407,22.814000,0,998
11408,11408,22.816000,0,1003
11409,11409,22.818000,0,1004
11410,11410,22.820000,0,999
11411,11411,22.822000,0,995
11412,11412,22.824000,0,997
11413,11413,22.826000,0,1001
11414,11414,22.828000,0,1003
11415,11415,22.830000,0,1002
11416,11416,22.832000,0,998
11417,11417,22.834000,0,996
11418,11418,22.836000,0,997
11419,11419,22.838000,0,1001
11420,11420,22.840000,0,1004
11421,11421,22.842000,0,1002
11422,11422,22.844000,0,996
11423,11423,22.846000,0,994
11424,11424,22.848000,0,999
11425,11425,22.850000,0,1005
11426,11426,22.852000,0,1005
11427,11427,22.854000,0,998
11428,11428,22.856000,0,993
11429,11429,22.858000,0,996
11430,11430,22.860000,0,1003
11431,11431,22.862000,0,1005
11432,11432,22.864000,0,999
11433,11433,22.866000,0,996
11434,11434,22.868000,0,999
11435,11435,22.870000,0,1002
11436,11436,22.872000,0,1000
11437,11437,22.874000,0,996
11438,11438,22.876000,0,998
11439,11439,22.878000,0,1003
11440,11440,22.880000,0,1004
11441,11441,22.882000,0,999
11442,11442,22.884000,0,995
11443,11443,22.886000,0,997
11444,11444,22.888000,0,1002
11445,11445,22.890000,0,1002
11446,11446,22.892000,0,999
11447,11447,22.894000,0,997
11448,11448,22.896000,0,1000
11449,11449,22.898000,0,1002
11450,11450,22.900000,0,1000
11451,11451,22.902000,0,996
11452,11452,22.904000,0,996
11453,11453,22.906000,0,1002
11454,11454,22.908000,0,1005
11455,11455,22.910000,0,1001
11456,11456,22.912000,0,994
11457,11457,22.914000,0,994
11458,11458,22.916000,0,1000
11459,11459,22.918000,0,1005
11460,11460,22.920000,0,1002
11461,11461,22.922000,0,998
11462,11462,22.924000,0,996
11463,11463,22.926000,0,999
11464,11464,22.928000,0,1002
11465,11465,22.930000,0,1001
11466,11466,22.932000,0,998
11467,11467,22.934000,0,997
11468,11468,22.936000,0,1001
11469,11469,22.938000,0,1003
11470,11470,22.940000,0,1000
11471,11471,22.942000,0,995
11472,11472,22.944000,0,995
11473,11473,22.946000,0,1001
11474,11474,22.948000,0,1006
11475,11475,22.950000,0,1003
11476,11476,22.952000,0,995
11477,11477,22.954000,0,992
11478,11478,22.956000,0,998
11479,11479,22.958000,0,1004
11480,11480,22.960000,0,1005
11481,11481,22.962000,0,1000
11482,11482,22.964000,0,996
11483,11483,22.966000,0,997
11484,11484,22.968000,0,1000
11485,11485,22.970000,0,999
11486,11486,22.972000,0,997
11487,11487,22.974000,0,1000
11488,11488,22.976000,0,1005
11489,11489,22.978000,0,1004
11490,11490,22.980000,0,995
11491,11491,22.982000,0,991
11492,11492,22.984000,0,997
11493,11493,22.986000,0,1006
11494,11494,22.988000,0,1008
11495,11495,22.990000,0,1000
11496,11496,22.992000,0,992
11497,11497,22.994000,0,995
11498,11498,22.996000,0,1002
11499,11499,22.998000,0,1003
11500,11500,23.000000,0,999
11501,11501,23.002000,0,997
11502,11502,23.004000,0,1002
11503,11503,23.006000,0,1004
11504,11504,23.008000,0,998
11505,11505,23.010000,0,992
11506,11506,23.012000,0,996
11507,11507,23.014000,0,1005
11508,11508,23.016000,0,1008
11509,11509,23.018000,0,1000
11510,11510,23.020000,0,993
11511,11511,23.022000,0,994
11512,11512,23.024000,0,1001
11513,11513,23.026000,0,1004
11514,11514,23.028000,0,1001
11515,11515,23.030000,0,997
11516,11516,23.032000,0,997
11517,11517,23.034000,0,1001
11518,11518,23.036000,0,1003
11519,11519,23.038000,0,999
11520,11520,23.040000,0,995
11521,11521,23.042000,0,997
11522,11522,23.044000,0,1002
11523,11523,23.046000,0,1004
11524,11524,23.048000,0,1000
11525,11525,23.050000,0,996
11526,11526,23.052000,0,996
11527,11527,23.054000,0,1000
11528,11528,23.056000,0,1003
11529,11529,23.058000,0,1000
11530,11530,23.060000,0,997
11531,11531,23.062000,0,998
11532,11532,23.064000,0,1002
11533,11533,23.066000,0,1002
11534,11534,23.068000,0,998
11535,11535,23.070000,0,994
11536,11536,23.072000,0,998
11537,11537,23.074000,0,1005
11538,11538,23.076000,0,1006
11539,11539,23.078000,0,998
11540,11540,23.080000,0,992
11541,11541,23.082000,0,995
11542,11542,23.084000,0,1003
11543,11543,23.086000,0,1007
11544,11544,23.088000,0,1002
11545,11545,23.090000,0,995
11546,11546,23.092000,0,994
11547,11547,23.094000,0,1000
11548,11548,23.096000,0,1004
11549,11549,23.098000,0,1001
11550,11550,23.100000,0,997
11551,11551,23.102000,0,997
11552,11552,23.104000,0,1001
11553,11553,23.106000,0,1001
11554,11554,23.108000,0,999
11555,11555,23.110000,0,998
11556,11556,23.112000,0,1000
11557,11557,23.114000,0,1002
11558,11558,23.116000,0,1000
11559,11559,23.118000,0,997
11560,11560,23.120000,0,997
11561,11561,23.122000,0,1000
11562,11562,23.124000,0,1003
11563,11563,23.126000,0,1001
11564,11564,23.128000,0,996
11565,11565,23.130000,0,996
11566,11566,23.132000,0,1001
11567,11567,23.134000,0,1004
11568,11568,23.136000,0,1000
11569,11569,23.138000,0,996
11570,11570,23.140000,0,998
11571,11571,23.142000,0,1002
11572,11572,23.144000,0,1002
11573,11573,23.146000,0,998
11574,11574,23.148000,0,997
11575,11575,23.150000,0,999
11576,11576,23.152000,0,1002
11577,11577,23.154000,0,1001
11578,11578,23.156000,0,998
11579,11579,23.158000,0,998
11580,11580,23.160000,0,1000
11581,11581,23.162000,0,1001
11582,11582,23.164000,0,1000
11583,11583,23.166000,0,997
11584,11584,23.168000,0,997
11585,11585,23.170000,0,1000
11586,11586,23.172000,0,1004
11587,11587,23.174000,0,1003
11588,11588,23.176000,0,998
11589,11589,23.178000,0,994
11590,11590,23.180000,0,997
11591,11591,23.182000,0,1003
11592,11592,23.184000,0,1004
11593,11593,23.186000,0,1000
11594,11594,23.188000,0,996
11595,11595,23.190000,0,997
11596,11596,23.192000,0,1001
11597,11597,23.194000,0,1002
11598,11598,23.196000,0,999
11599,11599,23.198000,0,998
11600,11600,23.200000,0,1000
11601,11601,23.202000,0,1002
11602,11602,23.204000,0,1000
11603,11603,23.206000,0,996
11604,11604,23.208000,0,996
11605,11605,23.210000,0,1001
11606,11606,23.212000,0,1004
11607,11607,23.214000,0,1001
11608,11608,23.216000,0,996
11609,11609,23.218000,0,994
11610,11610,23.220000,0,1000
11611,11611,23.222000,0,1005
11612,11612,23.224000,0,1004
11613,11613,23.226000,0,996
11614,11614,23.228000,0,992
11615,11615,23.230000,0,997
11616,11616,23.232000,0,1006
11617,11617,23.234000,0,1007
11618,11618,23.236000,0,999
11619,11619,23.238000,0,992
11620,11620,23.240000,0,994
11621,11621,23.242000,0,1003
11622,11622,23.244000,0,1006
11623,11623,23.246000,0,1001
11624,11624,23.248000,0,995
11625,11625,23.250000,0,996
11626,11626,23.252000,0,1002
11627,11627,23.254000,0,1003
11628,11628,23.256000,0,999
11629,11629,23.258000,0,996
11630,11630,23.260000,0,1000
11631,11631,23.262000,0,1003
11632,11632,23.264000,0,1001
11633,11633,23.266000,0,996
11634,11634,23.268000,0,995
11635,11635,23.270000,0,1001
11636,11636,23.272000,0,1006
11637,11637,23.274000,0,1003
11638,11638,23.276000,0,994
11639,11639,23.278000,0,991
11640,11640,23.280000,0,999
11641,11641,23.282000,0,1008
11642,11642,23.284000,0,1007
11643,11643,23.286000,0,996
11644,11644,23.288000,0,989
11645,11645,23.290000,0,994
11646,11646,23.292000,0,1005
11647,11647,23.294000,0,1008
11648,11648,23.296000,0,1001
11649,11649,23.298000,0,993
11650,11650,23.300000,0,995
11651,11651,23.302000,0,1002
11652,11652,23.304000,0,1003
11653,11653,23.306000,0,997
11654,11654,23.308000,0,996
11655,11655,23.310000,0,1003
11656,11656,23.312000,0,1006
11657,11657,23.314000,0,999
11658,11658,23.316000,0,990
11659,11659,23.318000,0,993
11660,11660,23.320000,0,1005
11661,11661,23.322000,0,1011
11662,11662,23.324000,0,1002
11663,11663,23.326000,0,991
11664,11664,23.328000,0,990
11665,11665,23.330000,0,1001
11666,11666,23.332000,0,1008
11667,11667,23.334000,0,1004
11668,11668,23.336000,0,996
11669,11669,23.338000,0,995
11670,11670,23.340000,0,999
11671,11671,23.342000,0,1002
11672,11672,23.344000,0,1000
11673,11673,23.346000,0,998
11674,11674,23.348000,0,1000
11675,11675,23.350000,0,1002
11676,11676,23.352000,0,1001
11677,11677,23.354000,0,997
11678,11678,23.356000,0,996
11679,11679,23.358000,0,999
11680,11680,23.360000,0,1003
11681,11681,23.362000,0,1003
11682,11682,23.364000,0,999
11683,11683,23.366000,0,996
11684,11684,23.368000,0,998
11685,11685,23.370000,0,1002
11686,11686,23.372000,0,1003
11687,11687,23.374000,0,998
11688,11688,23.376000,0,995
11689,11689,23.378000,0,998
11690,11690,23.380000,0,1005
11691,11691,23.382000,0,1005
11692,11692,23.384000,0,997
11693,11693,23.386000,0,991
11694,11694,23.388000,0,996
11695,11695,23.390000,0,1007
11696,11696,23.392000,0,1009
11697,11697,23.394000,0,999
11698,11698,23.396000,0,990
11699,11699,23.398000,0,993
11700,11700,23.400000,0,1003
11701,11701,23.402000,0,1008
11702,11702,23.404000,0,1002
11703,11703,23.406000,0,996
11704,11704,23.408000,0,997
11705,11705,23.410000,0,1000
11706,11706,23.412000,0,999
11707,11707,23.414000,0,996
11708,11708,23.416000,0,1000
11709,11709,23.418000,0,1007
11710,11710,23.420000,0,1006
11711,11711,23.422000,0,995
11712,11712,23.424000,0,987
11713,11713,23.426000,0,994
11714,11714,23.428000,0,1008
11715,11715,23.430000,0,1011
11716,11716,23.432000,0,1001
11717,11717,23.434000,0,991
11718,11718,23.436000,0,993
11719,11719,23.438000,0,1001
11720,11720,23.440000,0,1005
11721,11721,23.442000,0,1001
11722,11722,23.444000,0,998
11723,11723,23.446000,0,1000
11724,11724,23.448000,0,1001
11725,11725,23.450000,0,997
11726,11726,23.452000,0,994
11727,11727,23.454000,0,999
