frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163545,2026-07-29T17:00:39.519+08:00,112,0.224000,0,1002,4,995,2,2.000000,4.000000,-5.000000,2.000000
163546,2026-07-29T17:00:39.537+08:00,113,0.226000,0,1001,4,997,2,1.000000,4.000000,-3.000000,2.000000
163547,2026-07-29T17:00:39.537+08:00,114,0.228000,0,1000,4,1003,2,0.000000,4.000000,3.000000,2.000000
163548,2026-07-29T17:00:39.537+08:00,115,0.230000,0,999,4,1005,2,-1.000000,4.000000,5.000000,2.000000
163549,2026-07-29T17:00:39.537+08:00,116,0.232000,0,996,4,1000,2,-4.000000,4.000000,0.000000,2.000000
163550,2026-07-29T17:00:39.537+08:00,117,0.234000,0,996,4,994,2,-4.000000,4.000000,-6.000000,2.000000
163551,2026-07-29T17:00:39.537+08:00,118,0.236000,0,1001,4,995,2,1.000000,4.000000,-5.000000,2.000000
163552,2026-07-29T17:00:39.537+08:00,119,0.238000,0,1006,4,1001,2,6.000000,4.000000,1.000000,2.000000
163553,2026-07-29T17:00:39.537+08:00,120,0.240000,0,1004,4,1005,2,4.000000,4.000000,5.000000,2.000000
163554,2026-07-29T17:00:39.554+08:00,121,0.242000,0,997,4,1003,2,-3.000000,4.000000,3.000000,2.000000
163555,2026-07-29T17:00:39.554+08:00,122,0.244000,0,992,4,997,2,-8.000000,4.000000,-3.000000,2.000000
163556,2026-07-29T17:00:39.554+08:00,123,0.246000,0,996,4,994,2,-4.000000,4.000000,-6.000000,2.000000
163557,2026-07-29T17:00:39.554+08:00,124,0.248000,0,1002,4,998,2,2.000000,4.000000,-2.000000,2.000000
163558,2026-07-29T17:00:39.554+08:00,125,0.250000,0,1004,4,1003,2,4.000000,4.000000,3.000000,2.000000
163559,2026-07-29T17:00:39.554+08:00,126,0.252000,0,1000,4,1004,2,0.000000,4.000000,4.000000,2.000000
163560,2026-07-29T17:00:39.554+08:00,127,0.254000,0,998,4,1000,2,-2.000000,4.000000,0.000000,2.000000
163561,2026-07-29T17:00:39.572+08:00,128,0.256000,0,1000,4,996,2,0.000000,4.000000,-4.000000,2.000000
163562,2026-07-29T17:00:39.572+08:00,129,0.258000,0,1002,4,997,2,2.000000,4.000000,-3.000000,2.000000
163563,2026-07-29T17:00:39.572+08:00,130,0.260000,0,1000,4,1000,2,0.000000,4.000000,0.000000,2.000000
163564,2026-07-29T17:00:39.572+08:00,131,0.262000,0,995,4,1002,2,-5.000000,4.000000,2.000000,2.000000
163565,2026-07-29T17:00:39.572+08:00,132,0.264000,0,996,4,1001,2,-4.000000,4.000000,1.000000,2.000000
163566,2026-07-29T17:00:39.572+08:00,133,0.266000,0,1001,4,1000,2,1.000000,4.000000,0.000000,2.000000
163567,2026-07-29T17:00:39.572+08:00,134,0.268000,0,1004,4,999,2,4.000000,4.000000,-1.000000,2.000000
163568,2026-07-29T17:00:39.572+08:00,135,0.270000,0,1002,4,997,2,2.000000,4.000000,-3.000000,2.000000
163569,2026-07-29T17:00:39.592+08:00,136,0.272000,0,998,4,998,2,-2.000000,4.000000,-2.000000,2.000000
163570,2026-07-29T17:00:39.592+08:00,137,0.274000,0,997,4,1000,2,-3.000000,4.000000,0.000000,2.000000
163571,2026-07-29T17:00:39.592+08:00,138,0.276000,0,999,4,1003,2,-1.000000,4.000000,3.000000,2.000000
163572,2026-07-29T17:00:39.592+08:00,139,0.278000,0,1000,4,1003,2,0.000000,4.000000,3.000000,2.000000
163573,2026-07-29T17:00:39.592+08:00,140,0.280000,0,999,4,999,2,-1.000000,4.000000,-1.000000,2.000000
163574,2026-07-29T17:00:39.592+08:00,141,0.282000,0,999,4,995,2,-1.000000,4.000000,-5.000000,2.000000
163575,2026-07-29T17:00:39.592+08:00,142,0.284000,0,1001,2,996,2,1.000000,2.000000,-4.000000,2.000000
163576,2026-07-29T17:00:39.592+08:00,143,0.286000,0,1001,2,1000,2,1.000000,2.000000,0.000000,2.000000
163577,2026-07-29T17:00:39.592+08:00,144,0.288000,0,999,2,1004,2,-1.000000,2.000000,4.000000,2.000000
163578,2026-07-29T17:00:39.592+08:00,145,0.290000,0,996,2,1003,2,-4.000000,2.000000,3.000000,2.000000
163579,2026-07-29T17:00:39.592+08:00,146,0.292000,0,996,2,999,2,-4.000000,2.000000,-1.000000,2.000000
163580,2026-07-29T17:00:39.594+08:00,147,0.294000,0,1000,2,997,2,0.000000,2.000000,-3.000000,2.000000
163581,2026-07-29T17:00:39.594+08:00,148,0.296000,0,1004,2,998,2,4.000000,2.000000,-2.000000,2.000000
